CMN,area,pop,fam,edf,ulc,bct,area_id_H,area_id_M,area_id_L,area_id_H_p,area_id_M_p,area_id_L_p,pop_id_H,pop_id_M,pop_id_L,pop_id_H_p,pop_id_M_p,pop_id_L_p,fam_id_H,fam_id_M,fam_id_L,fam_id_H_p,fam_id_M_p,fam_id_L_p,edf_id_H,edf_id_M,edf_id_L,edf_id_H_p,edf_id_M_p,edf_id_L_p,ulc_id_H,ulc_id_M,ulc_id_L,ulc_id_H_p,ulc_id_M_p,ulc_id_L_p,bct_id_H,bct_id_M,bct_id_L,bct_id_H_p,bct_id_M_p,bct_id_L_p,area_fr_P4,area_fr_P3,area_fr_P2,area_fr_P1,area_fr_AA,area_fr_P3P4,area_fr_P4_p,area_fr_P3_p,area_fr_P2_p,area_fr_P1_p,area_fr_AA_p,area_fr_P3P4_p,pop_fr_P4,pop_fr_P3,pop_fr_P2,pop_fr_P1,pop_fr_AA,pop_fr_P3P4,pop_fr_P4_p,pop_fr_P3_p,pop_fr_P2_p,pop_fr_P1_p,pop_fr_AA_p,pop_fr_P3P4_p,fam_fr_P4,fam_fr_P3,fam_fr_P2,fam_fr_P1,fam_fr_AA,fam_fr_P3P4,fam_fr_P4_p,fam_fr_P3_p,fam_fr_P2_p,fam_fr_P1_p,fam_fr_AA_p,fam_fr_P3P4_p,edf_fr_P4,edf_fr_P3,edf_fr_P2,edf_fr_P1,edf_fr_AA,edf_fr_P3P4,edf_fr_P4_p,edf_fr_P3_p,edf_fr_P2_p,edf_fr_P1_p,edf_fr_AA_p,edf_fr_P3P4_p,ulc_fr_P4,ulc_fr_P3,ulc_fr_P2,ulc_fr_P1,ulc_fr_AA,ulc_fr_P3P4,ulc_fr_P4_p,ulc_fr_P3_p,ulc_fr_P2_p,ulc_fr_P1_p,ulc_fr_AA_p,ulc_fr_P3P4_p,bct_fr_P4,bct_fr_P3,bct_fr_P2,bct_fr_P1,bct_fr_AA,bct_fr_P3P4,bct_fr_P4_p,bct_fr_P3_p,bct_fr_P2_p,bct_fr_P1_p,bct_fr_AA_p,bct_fr_P3P4_p
22025,571.5906453,4021,1766,1673,216,4,0,0.265,0.265,0,0.422,0.422,0,21,21,0,0.541,0.541,0,9,9,0,0.555,0.555,0,11,11,0,0.658,0.658,0,1,1,0,0.463,0.463,0,0,0,0,0,0,0,7.127,13.49,11.594,0,7.127,0,11.36,21.501,18.479,0,11.36,0,225,1784,79,0,225,0,5.796,45.956,2.035,0,5.796,0,93,718,35,0,93,0,5.73,44.239,2.157,0,5.73,0,99,542,60,0,99,0,5.918,32.397,3.586,0,5.918,0,12,113,6,0,12,0,5.556,52.315,2.778,0,5.556,0,0,4,0,0,0,0,0,100,0,0,0
22026,410.0700109,250,125,172,11,1,0,0.797,0.797,0,1.943,1.943,0,141,141,0,55.512,55.512,0,67,67,0,55.372,55.372,0,94,94,0,54.651,54.651,0,6,6,0,54.545,54.545,0,0,0,0,0,0,0,5.993,10.969,13.214,0,5.993,0,14.612,26.745,32.218,0,14.612,0,30,58,10,0,30,0,11.811,22.835,3.937,0,11.811,0,15,27,5,0,15,0,12.397,22.314,4.132,0,12.397,0,16,33,7,0,16,0,9.302,19.186,4.07,0,9.302,0,1,2,0,0,1,0,9.091,18.182,0,0,9.091,0,0,0,1,0,0,0,0,0,100,0,0
22029,186.0369549,681,321,393,62,3,0,1.431,1.431,0,7.691,7.691,0,509,509,0,76.084,76.084,0,231,231,0,75.987,75.987,0,236,236,0,60.051,60.051,0,44,44,0,70.968,70.968,0,0,0,0,0,0,0,3.864,5.195,4.632,0,3.864,0,20.766,27.92,24.894,0,20.766,0,22,83,109,0,22,0,3.288,12.407,16.293,0,3.288,0,9,37,48,0,9,0,2.961,12.171,15.789,0,2.961,0,20,64,86,0,20,0,5.089,16.285,21.883,0,5.089,0,3,8,10,0,3,0,4.839,12.903,16.129,0,4.839,0,0,0,3,0,0,0,0,0,100,0,0
22032,33.92127503,1376,600,459,105,4,0,0.751,0.751,0,22.121,22.121,0,833,833,0,63.831,63.831,0,369,369,0,63.402,63.402,0,278,278,0,60.566,60.566,0,65,65,0,61.905,61.905,0,0,0,0,0,0,0,0.139,0.656,0.58,0,0.139,0,4.094,19.323,17.084,0,4.094,0,81,104,142,0,81,0,6.207,7.969,10.881,0,6.207,0,36,46,62,0,36,0,6.186,7.904,10.653,0,6.186,0,24,36,51,0,24,0,5.229,7.843,11.111,0,5.229,0,6,8,12,0,6,0,5.714,7.619,11.429,0,5.714,0,0,4,0,0,0,0,0,100,0,0,0
22033,208.4245092,1094,467,481,76,10,0,1.578,1.578,0,7.583,7.583,0,147,147,0,13.486,13.486,0,62,62,0,13.717,13.717,0,54,54,0,11.227,11.227,0,14,14,0,18.421,18.421,0,10,10,0,100,100,0,4.991,5.675,4.926,0,4.991,0,23.985,27.272,23.672,0,23.985,0,38,118,182,0,38,0,3.486,10.826,16.697,0,3.486,0,15,46,76,0,15,0,3.319,10.177,16.814,0,3.319,0,26,58,81,0,26,0,5.405,12.058,16.84,0,5.405,0,3,8,16,0,3,0,3.947,10.526,21.053,0,3.947,0,0,10,0,0,0,0,0,100,0,0,0
22034,214.001238,3855,1658,1011,236,2,0,6.959,6.959,0,32.499,32.499,0,3113,3113,0,93.204,93.204,0,1334,1334,0,93.091,93.091,0,919,919,0,90.9,90.9,0,212,212,0,89.831,89.831,0,0,0,0,0,0,0,5.544,3.708,4.715,0,5.544,0,25.891,17.317,22.019,0,25.891,0,23,47,616,0,23,0,0.689,1.407,18.443,0,0.689,0,10,22,250,0,10,0,0.698,1.535,17.446,0,0.698,0,11,19,160,0,11,0,1.088,1.879,15.826,0,1.088,0,6,11,30,0,6,0,2.542,4.661,12.712,0,2.542,0,0,0,2,0,0,0,0,0,100,0,0
22035,101.9850941,1996,830,304,109,0,0,1.69,1.69,0,16.57,16.57,0,1459,1459,0,90.565,90.565,0,646,646,0,91.114,91.114,0,262,262,0,86.184,86.184,0,100,100,0,91.743,91.743,0,0,0,0,0,0,0,3.152,1.616,0.871,0,3.152,0,30.905,15.845,8.54,0,30.905,0,48,7,4,0,48,0,2.98,0.435,0.248,0,2.98,0,22,3,2,0,22,0,3.103,0.423,0.282,0,3.103,0,12,3,2,0,12,0,3.947,0.987,0.658,0,3.947,0,3,0,0,0,3,0,2.752,0,0,0,2.752,0,0,0,0,0,0,0,0,0,0,0,0
22036,250.0293881,709,318,359,164,1,0,1.06,1.06,0,4.236,4.236,0,459,459,0,62.28,62.28,0,198,198,0,62.857,62.857,0,188,188,0,52.368,52.368,0,106,106,0,64.634,64.634,0,1,1,0,100,100,0,5.626,7.147,4.607,0,5.626,0,22.483,28.562,18.411,0,22.483,0,23,30,72,0,23,0,3.121,4.071,9.769,0,3.121,0,10,13,31,0,10,0,3.175,4.127,9.841,0,3.175,0,19,30,39,0,19,0,5.292,8.357,10.864,0,5.292,0,6,9,17,0,6,0,3.659,5.488,10.366,0,3.659,0,0,0,1,0,0,0,0,0,100,0,0
22037,250.1367541,1520,631,601,76,3,0,0.637,0.637,0,2.546,2.546,0,10,10,0,0.668,0.668,0,5,5,0,0.843,0.843,0,5,5,0,0.832,0.832,0,1,1,0,1.316,1.316,0,0,0,0,0,0,0,3.926,5.721,3.815,0,3.926,0,15.69,22.863,15.246,0,15.69,0,24,87,11,0,24,0,1.602,5.808,0.734,0,1.602,0,10,35,4,0,10,0,1.686,5.902,0.675,0,1.686,0,9,30,4,0,9,0,1.498,4.992,0.666,0,1.498,0,3,7,2,0,3,0,3.947,9.211,2.632,0,3.947,0,0,0,3,0,0,0,0,0,100,0,0
22038,1256.83066,1457,731,2025,131,1,0.071,4.18,4.18,0.056,3.326,3.326,0,314,314,0,19.724,19.724,0,151,151,0,19.739,19.739,0,332,332,0,16.395,16.395,0,25,25,0,19.084,19.084,0,0,0,0,0,0,0,30.382,45.36,24.837,0,30.382,0,24.174,36.091,19.762,0,24.174,0,119,183,282,0,119,0,7.475,11.495,17.714,0,7.475,0,61,89,133,0,61,0,7.974,11.634,17.386,0,7.974,0,301,386,345,0,301,0,14.864,19.062,17.037,0,14.864,0,10,15,23,0,10,0,7.634,11.45,17.557,0,7.634,0,0,0,1,0,0,0,0,0,100,0,0
22039,670.2050863,2015,824,693,420,6,0,2.303,2.303,0,3.436,3.436,0,1282,1282,0,67.226,67.226,0,517,517,0,66.197,66.197,0,434,434,0,62.626,62.626,0,264,264,0,62.857,62.857,0,0,0,0,0,0,0,18.898,18.91,10.572,0.021,18.898,0,28.198,28.216,15.775,0.031,28.198,0,50,231,502,0,50,0,2.622,12.113,26.324,0,2.622,0,20,96,204,0,20,0,2.561,12.292,26.12,0,2.561,0,18,87,175,0,18,0,2.597,12.554,25.253,0,2.597,0,18,60,126,0,18,0,4.286,14.286,30,0,4.286,0,0,6,0,0,0,0,0,100,0,0,0
22040,127.9888413,579,275,294,33,1,0,0.316,0.316,0,2.465,2.465,0,3,3,0,0.496,0.496,0,1,1,0,0.392,0.392,0,4,4,0,1.361,1.361,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,2.219,3.457,0,1.1,0,8.581,17.31,26.968,0,8.581,0,8,19,47,0,8,0,1.322,3.14,7.769,0,1.322,0,3,8,18,0,3,0,1.176,3.137,7.059,0,1.176,0,7,16,28,0,7,0,2.381,5.442,9.524,0,2.381,0,1,2,3,0,1,0,3.03,6.061,9.091,0,3.03,0,0,0,1,0,0,0,0,0,100,0,0
22042,251.0699973,950,418,432,100,0,0,0.954,0.954,0,3.797,3.797,0,137,137,0,13.923,13.923,0,56,56,0,13.462,13.462,0,66,66,0,15.278,15.278,0,18,18,0,18,18,0,0,0,0,0,0,0,8.141,8.287,4.422,0,8.141,0,32.406,32.987,17.602,0,32.406,0,7,53,68,0,7,0,0.711,5.386,6.911,0,0.711,0,3,22,29,0,3,0,0.721,5.288,6.971,0,0.721,0,16,37,35,0,16,0,3.704,8.565,8.102,0,3.704,0,1,7,6,0,1,0,1,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22043,18.19073618,520,213,196,31,2,0,0.961,0.961,0,52.802,52.802,0,199,199,0,39.406,39.406,0,74,74,0,36.634,36.634,0,66,66,0,33.673,33.673,0,12,12,0,38.71,38.71,0,0,0,0,0,0,0,0.293,0.367,0.203,0,0.293,0,16.099,20.165,11.154,0,16.099,0,6,7,12,0,6,0,1.188,1.386,2.376,0,1.188,0,3,3,5,0,3,0,1.485,1.485,2.475,0,1.485,0,3,3,5,0,3,0,1.531,1.531,2.551,0,1.531,0,1,1,1,0,1,0,3.226,3.226,3.226,0,3.226,0,0,0,2,0,0,0,0,0,100,0,0
22045,110.9045663,219,120,299,11,0,0,0.129,0.129,0,1.162,1.162,0,4,4,0,1.681,1.681,0,2,2,0,1.667,1.667,0,4,4,0,1.338,1.338,0,0,0,0,0,0,0,0,0,0,0,0,0,1.622,2.944,3.134,0,1.622,0,14.613,26.523,28.234,0,14.613,0,21,165,33,0,21,0,8.824,69.328,13.866,0,8.824,0,10,84,17,0,10,0,8.333,70,14.167,0,8.333,0,36,125,69,0,36,0,12.04,41.806,23.077,0,12.04,0,1,7,2,0,1,0,9.091,63.636,18.182,0,9.091,0,0,0,0,0,0,0,0,0,0,0,0
22047,545.8295971,2320,1040,739,223,6,0,1.775,1.775,0,3.253,3.253,0,320,320,0,14.116,14.116,0,137,137,0,14.08,14.08,0,88,88,0,11.908,11.908,0,29,29,0,13.004,13.004,0,0,0,0,0,0,0,7.828,16.37,12.368,0,7.828,0,14.348,30.004,22.669,0,14.348,0,60,159,207,0,60,0,2.647,7.014,9.131,0,2.647,0,26,68,88,0,26,0,2.672,6.989,9.044,0,2.672,0,33,73,76,0,33,0,4.465,9.878,10.284,0,4.465,0,6,15,20,0,6,0,2.691,6.726,8.969,0,2.691,0,0,6,0,0,0,0,0,100,0,0,0
22048,1128.456407,1167,658,1296,100,0,0,0.849,0.849,0,0.752,0.752,0,7,7,0,0.532,0.532,0,4,4,0,0.543,0.543,0,9,9,0,0.694,0.694,0,1,1,0,1,1,0,0,0,0,0,0,0,22.753,39.572,23.137,0,22.753,0,20.165,35.071,20.505,0,20.165,0,13,90,150,0,13,0,0.989,6.844,11.407,0,0.989,0,7,52,88,0,7,0,0.951,7.065,11.957,0,0.951,0,37,157,183,0,37,0,2.855,12.114,14.12,0,2.855,0,2,10,12,0,2,0,2,10,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0
22049,131.5344475,1066,432,332,81,4,0,3.85,3.85,0,29.291,29.291,0,932,932,0,90.048,90.048,0,370,370,0,90.686,90.686,0,299,299,0,90.06,90.06,0,79,79,0,97.531,97.531,0,0,0,0,0,0,0,3.218,3.969,2.907,0,3.218,0,24.483,30.196,22.117,0,24.483,0,29,62,524,0,29,0,2.802,5.99,50.628,0,2.802,0,11,23,215,0,11,0,2.696,5.637,52.696,0,2.696,0,9,23,167,0,9,0,2.711,6.928,50.301,0,2.711,0,1,4,49,0,1,0,1.235,4.938,60.494,0,1.235,0,0,0,0,0,0,0,0,0,0,0,0
22050,453.5401124,4041,1852,1229,479,10,0,2.255,2.255,0,4.97,4.97,0,1079,1079,0,27.296,27.296,0,480,480,0,28.285,28.285,0,363,363,0,29.536,29.536,0,139,139,0,29.019,29.019,0,0,0,0,0,0,0,6.436,9.5,9.64,0,6.436,0,14.184,20.936,21.245,0,14.184,0,123,231,264,0,123,0,3.112,5.844,6.678,0,3.112,0,55,104,112,0,55,0,3.241,6.128,6.6,0,3.241,0,42,78,85,0,42,0,3.417,6.347,6.916,0,3.417,0,22,46,37,0,22,0,4.593,9.603,7.724,0,4.593,0,0,0,10,0,0,0,0,0,100,0,0
22051,94.73761539,1117,474,488,121,4,0,0.014,0.014,0,0.148,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131,0.654,0.75,0,0.131,0,1.381,6.896,7.908,0,1.381,0,0,3,0,0,0,0,0,0.289,0,0,0,0,0,1,0,0,0,0,0,0.227,0,0,0,0,0,3,6,0,0,0,0,0.615,1.23,0,0,0,0,1,1,0,0,0,0,0.826,0.826,0,0,0,0,4,0,0,0,0,0,100,0,0,0
22052,100.0847232,545,279,317,36,2,0,0.049,0.049,0,0.489,0.489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.445,1.826,1.592,0,1.445,0,14.41,18.209,15.876,0,14.41,0,3,17,19,0,3,0,0.566,3.208,3.585,0,0.566,0,2,7,9,0,2,0,0.772,2.703,3.475,0,0.772,0,1,8,10,0,1,0,0.315,2.524,3.155,0,0.315,0,0,1,1,0,0,0,0,2.778,2.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22053,382.4174887,3003,1281,1134,163,5,0,1.295,1.295,0,3.388,3.388,0,976,976,0,33.471,33.471,0,393,393,0,33.618,33.618,0,353,353,0,31.129,31.129,0,42,42,0,25.767,25.767,0,0,0,0,0,0,0,3.14,6.006,8.358,0,3.14,0,8.214,15.711,21.864,0,8.214,0,8,718,372,0,8,0,0.274,24.623,12.757,0,0.274,0,3,291,149,0,3,0,0.257,24.893,12.746,0,0.257,0,4,266,142,0,4,0,0.353,23.457,12.522,0,0.353,0,1,33,22,0,1,0,0.613,20.245,13.497,0,0.613,0,0,0,5,0,0,0,0,0,100,0,0
22054,33.65614928,233,102,99,9,0,0,0.606,0.606,0,17.945,17.945,0,231,231,0,89.189,89.189,0,92,92,0,89.32,89.32,0,85,85,0,85.859,85.859,0,8,8,0,88.889,88.889,0,0,0,0,0,0,0,0.544,1.129,0.804,0,0.544,0,16.109,33.432,23.808,0,16.109,0,3,48,105,0,3,0,1.158,18.533,40.541,0,1.158,0,1,17,40,0,1,0,0.971,16.505,38.835,0,0.971,0,2,16,37,0,2,0,2.02,16.162,37.374,0,2.02,0,0,2,4,0,0,0,0,22.222,44.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22058,98.05380434,708,295,343,34,0,0,0.143,0.143,0,1.458,1.458,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.292,0.292,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,2.693,1.428,0,3.63,0,37.014,27.46,14.561,0,37.014,0,15,56,101,0,15,0,2.19,8.175,14.745,0,2.19,0,6,23,42,0,6,0,2.091,8.014,14.634,0,2.091,0,17,38,55,0,17,0,4.956,11.079,16.035,0,4.956,0,2,4,4,0,2,0,5.882,11.765,11.765,0,5.882,0,0,0,0,0,0,0,0,0,0,0,0
22059,303.1184595,348,205,279,22,4,0,0.727,0.727,0,2.4,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.358,0.358,0,0,0,0,0,0,0,0,0,0,0,0,0,5.733,8.543,6.909,0,5.733,0,18.923,28.198,22.804,0,18.923,0,3,9,26,0,3,0,0.806,2.419,6.989,0,0.806,0,2,5,15,0,2,0,0.935,2.336,7.009,0,0.935,0,9,14,32,0,9,0,3.226,5.018,11.47,0,3.226,0,0,1,2,0,0,0,0,4.545,9.091,0,0,0,0,4,0,0,0,0,0,100,0,0,0
22060,54.96210978,298,134,155,20,2,0,0.165,0.165,0,3.001,3.001,0,1,1,0,0.324,0.324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,5,0,0,0,0,0,0,0,1.355,1.5,1.104,0,1.355,0,24.645,27.283,20.08,0,24.645,0,0,1,3,0,0,0,0,0.324,0.971,0,0,0,0,0,1,0,0,0,0,0,0.73,0,0,0,0,0,2,0,0,0,0,0,1.29,0,0,0,0,1,2,0,0,0,0,5,10,0,0,0,2,0,0,0,2,0,100,0,0,0,100
22061,156.6749879,4080,1687,1008,261,1,0,0.74,0.74,0,4.724,4.724,0,176,176,0,4.508,4.508,0,75,75,0,4.717,4.717,0,36,36,0,3.571,3.571,0,23,23,0,8.812,8.812,0,0,0,0,0,0,0,1.227,1.915,2.063,0,1.227,0,7.832,12.224,13.169,0,7.832,0,164,55,124,0,164,0,4.201,1.409,3.176,0,4.201,0,70,22,51,0,70,0,4.403,1.384,3.208,0,4.403,0,35,20,35,0,35,0,3.472,1.984,3.472,0,3.472,0,19,8,12,0,19,0,7.28,3.065,4.598,0,7.28,0,1,0,0,0,1,0,100,0,0,0,100
22062,391.4751083,7155,3047,1263,783,12,0,0.141,0.141,0,0.36,0.36,0,17,17,0,0.251,0.251,0,7,7,0,0.252,0.252,0,5,5,0,0.396,0.396,0,2,2,0,0.255,0.255,0,0,0,0,0,0,0,3.489,8.132,6.408,0,3.489,0,8.908,20.763,16.361,0,8.908,0,24,11,31,0,24,0,0.355,0.163,0.458,0,0.355,0,10,5,14,0,10,0,0.361,0.18,0.505,0,0.361,0,8,4,10,0,8,0,0.633,0.317,0.792,0,0.633,0,8,1,4,0,8,0,1.022,0.128,0.511,0,1.022,0,0,0,0,0,0,0,0,0,0,0,0
22064,220.4725334,1019,437,374,101,4,0,1.985,1.985,0,9.012,9.012,0,750,750,0,75.529,75.529,0,308,308,0,75.676,75.676,0,258,258,0,68.984,68.984,0,74,74,0,73.267,73.267,0,0,0,0,0,0,0,3.52,5.362,4.652,0,3.52,0,15.982,24.345,21.121,0,15.982,0,74,210,181,0,74,0,7.452,21.148,18.228,0,7.452,0,29,85,77,0,29,0,7.125,20.885,18.919,0,7.125,0,27,73,64,0,27,0,7.219,19.519,17.112,0,7.219,0,9,27,19,0,9,0,8.911,26.733,18.812,0,8.911,0,4,0,0,0,4,0,100,0,0,0,100
22068,49.83356844,688,294,190,60,3,0,0.577,0.577,0,11.565,11.565,0,420,420,0,60.606,60.606,0,169,169,0,61.679,61.679,0,115,115,0,60.526,60.526,0,29,29,0,48.333,48.333,0,0,0,0,0,0,0,1.439,1.239,0.822,0,1.439,0,28.843,24.835,16.476,0,28.843,0,6,211,246,0,6,0,0.866,30.447,35.498,0,0.866,0,2,81,101,0,2,0,0.73,29.562,36.861,0,0.73,0,2,57,68,0,2,0,1.053,30,35.789,0,1.053,0,2,15,19,0,2,0,3.333,25,31.667,0,3.333,0,0,3,0,0,0,0,0,100,0,0,0
22071,51.47036292,421,171,185,14,2,0,0.07,0.07,0,1.361,1.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332,0.483,0.563,0,0.332,0,6.453,9.388,10.943,0,6.453,0,1,9,29,0,1,0,0.23,2.069,6.667,0,0.23,0,0,4,11,0,0,0,0,2.286,6.286,0,0,0,1,4,12,0,1,0,0.541,2.162,6.486,0,0.541,0,0,0,1,0,0,0,0,0,7.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22074,106.448338,1211,513,428,82,4,0,0.546,0.546,0,5.13,5.13,0,25,25,0,1.997,1.997,0,9,9,0,1.793,1.793,0,8,8,0,1.869,1.869,0,2,2,0,2.439,2.439,0,0,0,0,0,0,0,0.701,0.989,1.553,0,0.701,0,6.586,9.292,14.59,0,6.586,0,32,23,6,0,32,0,2.556,1.837,0.479,0,2.556,0,12,9,2,0,12,0,2.39,1.793,0.398,0,2.39,0,10,8,2,0,10,0,2.336,1.869,0.467,0,2.336,0,2,2,1,0,2,0,2.439,2.439,1.22,0,2.439,0,4,0,0,0,4,0,100,0,0,0,100
22078,83.45248467,574,262,223,33,2,0,0.1,0.1,0,1.199,1.199,0,13,13,0,2.359,2.359,0,6,6,0,2.632,2.632,0,6,6,0,2.691,2.691,0,1,1,0,3.03,3.03,0,0,0,0,0,0,0,1.238,1.41,1.999,0,1.238,0,14.849,16.913,23.977,0,14.849,0,22,119,44,0,22,0,3.993,21.597,7.985,0,3.993,0,10,51,19,0,10,0,4.386,22.368,8.333,0,4.386,0,12,46,22,0,12,0,5.381,20.628,9.865,0,5.381,0,2,6,5,0,2,0,6.061,18.182,15.152,0,6.061,0,0,0,0,0,0,0,0,0,0,0,0
22079,279.5358088,5057,2172,1051,251,5,0,1.103,1.103,0,3.946,3.946,0,101,101,0,2.212,2.212,0,41,41,0,2.187,2.187,0,23,23,0,2.188,2.188,0,6,6,0,2.39,2.39,0,0,0,0,0,0,0,7.106,4.186,1.814,0,7.106,0,25.421,14.975,6.489,0,25.421,0,69,41,37,0,69,0,1.511,0.898,0.81,0,1.511,0,27,17,15,0,27,0,1.44,0.907,0.8,0,1.44,0,18,13,10,0,18,0,1.713,1.237,0.951,0,1.713,0,10,6,3,0,10,0,3.984,2.39,1.195,0,3.984,0,0,0,0,0,0,0,0,0,0,0,0
22081,121.2511153,914,425,523,91,0,0,0.156,0.156,0,1.286,1.286,0,48,48,0,5.345,5.345,0,24,24,0,5.911,5.911,0,28,28,0,5.354,5.354,0,5,5,0,5.495,5.495,0,0,0,0,0,0,0,1.763,2.07,1.869,0,1.763,0,14.535,17.067,15.409,0,14.535,0,7,63,33,0,7,0,0.78,7.016,3.675,0,0.78,0,3,30,15,0,3,0,0.739,7.389,3.695,0,0.739,0,4,38,20,0,4,0,0.765,7.266,3.824,0,0.765,0,2,7,3,0,2,0,2.198,7.692,3.297,0,2.198,0,0,0,0,0,0,0,0,0,0,0,0
22083,242.9190574,1055,464,360,55,2,0,0.358,0.358,0,1.474,1.474,0,1,1,0,0.091,0.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.167,5.014,4.404,0,6.167,0,25.397,20.649,18.137,0,25.397,0,13,8,57,0,13,0,1.184,0.729,5.191,0,1.184,0,4,3,22,0,4,0,0.862,0.647,4.741,0,0.862,0,7,5,20,0,7,0,1.944,1.389,5.556,0,1.944,0,1,0,1,0,1,0,1.818,0,1.818,0,1.818,0,0,0,0,0,0,0,0,0,0,0,0
22085,179.456338,481,193,339,26,0,0,0.453,0.453,0,2.525,2.525,0,14,14,0,2.911,2.911,0,5,5,0,2.674,2.674,0,8,8,0,2.36,2.36,0,1,1,0,3.846,3.846,0,0,0,0,0,0,0,2.917,3.596,8.626,0,2.917,0,16.257,20.041,48.074,0,16.257,0,57,32,322,0,57,0,11.85,6.653,66.944,0,11.85,0,22,12,126,0,22,0,11.765,6.417,67.38,0,11.765,0,43,25,216,0,43,0,12.684,7.375,63.717,0,12.684,0,4,2,19,0,4,0,15.385,7.692,73.077,0,15.385,0,0,0,0,0,0,0,0,0,0,0,0
22087,715.9810387,3150,1622,2159,378,10,0,0.545,0.545,0,0.761,0.761,0,7,7,0,0.224,0.224,0,4,4,0,0.262,0.262,0,9,9,0,0.417,0.417,0,1,1,0,0.265,0.265,0,0,0,0,0,0,0.055,7.881,8.079,9.259,0,7.936,0.077,11.003,11.279,12.927,0,11.08,0,24,65,88,0,24,0,0.767,2.077,2.812,0,0.767,0,13,34,45,0,13,0,0.852,2.228,2.949,0,0.852,0,22,59,75,0,22,0,1.019,2.733,3.474,0,1.019,0,2,7,10,0,2,0,0.529,1.852,2.646,0,0.529,0,0,0,10,0,0,0,0,0,100,0,0
22089,72.31343668,1319,523,368,125,3,0,0.25,0.25,0,3.461,3.461,0,50,50,0,3.785,3.785,0,19,19,0,3.755,3.755,0,15,15,0,4.076,4.076,0,17,17,0,13.6,13.6,0,0,0,0,0,0,0,0.198,0.9,1.181,0,0.198,0,2.741,12.458,16.348,0,2.741,0,11,13,82,0,11,0,0.833,0.984,6.207,0,0.833,0,4,5,32,0,4,0,0.791,0.988,6.324,0,0.791,0,3,5,24,0,3,0,0.815,1.359,6.522,0,0.815,0,4,6,21,0,4,0,3.2,4.8,16.8,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0
22090,166.6294749,342,161,272,29,1,0,0.292,0.292,0,1.75,1.75,0,3,3,0,0.935,0.935,0,2,2,0,1.37,1.37,0,3,3,0,1.103,1.103,0,0,0,0,0,0,0,0,0,0,0,0,0,2.383,5.862,4.859,0,2.383,0,14.286,35.142,29.129,0,14.286,0,22,72,157,0,22,0,6.854,22.43,48.91,0,6.854,0,11,33,73,0,11,0,7.534,22.603,50,0,7.534,0,25,71,127,0,25,0,9.191,26.103,46.691,0,9.191,0,2,5,15,0,2,0,6.897,17.241,51.724,0,6.897,0,1,0,0,0,1,0,100,0,0,0,100
22091,131.1250971,393,193,253,21,0,0,0.088,0.088,0,0.67,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.308,3.656,2.319,0,2.308,0,17.585,27.855,17.669,0,17.585,0,8,23,68,0,8,0,2.1,6.037,17.848,0,2.1,0,4,11,33,0,4,0,2.105,5.789,17.368,0,2.105,0,8,21,48,0,8,0,3.162,8.3,18.972,0,3.162,0,1,2,3,0,1,0,4.762,9.524,14.286,0,4.762,0,0,0,0,0,0,0,0,0,0,0,0
22092,208.3031699,2520,1049,756,152,3,0,0.297,0.297,0,1.427,1.427,0,6,6,0,0.243,0.243,0,3,3,0,0.319,0.319,0,2,2,0,0.265,0.265,0,1,1,0,0.658,0.658,0,0,0,0,0,0,0,1.671,2.714,4.255,0,1.671,0,8.029,13.04,20.444,0,8.029,0,18,79,170,0,18,0,0.73,3.205,6.897,0,0.73,0,7,31,65,0,7,0,0.744,3.294,6.908,0,0.744,0,6,25,56,0,6,0,0.794,3.307,7.407,0,0.794,0,2,7,11,0,2,0,1.316,4.605,7.237,0,1.316,0,0,0,0,0,0,0,0,0,0,0,0
